"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"msedgewebview2","1","182","2306854797312","679936","7200768","11824","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.200\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.200\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\gmeye\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=23202.1509.2295.2283 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --edge-webview-custom-scheme --mojo-platform-channel-handle=2988 --field-trial-handle=1788,i,15346950111542732815,11207589593652486008,262144 --enable-features=MojoIpcz,PartitionedCookies,ThirdPartyStoragePartitioning,msEdgeFluentOverlayScrollbar,msOverlayScrollbarWinStyle,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2CodeCache,msWebView2EnableDraggableRegions,msWebView2TextureStream --disable-features=msWebOOUI /prefetch:8","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","10","115.0.1901.200","115.0.1901.200","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3952","10",,"False","8/12/2023 9:14:39 AM",,"12616",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11824","11824","7200768","7200768","684328","684328","21147648","21147648","31404032","31404032","2306871443456","474005504","True","AboveNormal","7200768","7200768","15","1",,"System.Diagnostics.ProcessThreadCollection","182","2306854797312","457359360","False",,,,"679936","679936",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:03.5625000","00:00:10","00:00:06.4375000","msedgewebview2","0","","True",,
"msedgewebview2","1","433","3490823753728","12230656","350732288","25672","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.200\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.200\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\gmeye\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView"" --webview-exe-name=ms-teams.exe --webview-exe-version=23202.1509.2295.2283 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --edge-webview-custom-scheme --first-renderer-process --lang=en-US --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale="" --time-ticks-at-unix-epoch=-1691849589170524 --launch-time-ticks=90423741 --mojo-platform-channel-handle=3128 --field-trial-handle=1788,i,15346950111542732815,11207589593652486008,262144 --enable-features=MojoIpcz,PartitionedCookies,ThirdPartyStoragePartitioning,msEdgeFluentOverlayScrollbar,msOverlayScrollbarWinStyle,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2CodeCache,msWebView2EnableDraggableRegions,msWebView2TextureStream --disable-features=msWebOOUI /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","1465.65625","115.0.1901.200","115.0.1901.200","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4868","10",,"False","8/12/2023 9:14:39 AM",,"12668",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25672","25672","350732288","350732288","801928","801928","499564544","499564544","543141888","543141888","3493043994624","1235582976","True","AboveNormal","350732288","350732288","15","1",,"System.Diagnostics.ProcessThreadCollection","433","3490823753728","-984657920","False",,,,"12230656","12230656",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:02:50.5937500","00:24:25.6562500","00:21:35.0625000","msedgewebview2","0","","True",,
"msedgewebview2","1","496","3490812706816","269578240","307621888","25672","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\gmeye\AppData\Local\Microsoft\Olk\EBWebView"" --webview-exe-name=olk.exe --webview-exe-version=1.2023.807.100 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --edge-webview-custom-scheme --remote-debugging-port=2015 --lang=en-US --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=6 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale="" --time-ticks-at-unix-epoch=-1691849566608428 --launch-time-ticks=250689540674 --mojo-platform-channel-handle=4136 --field-trial-handle=1788,i,4130103168764055147,11378464457657383510,262144 --enable-features=FontAccess,MojoIpcz,msIntelLockFileExWorkaround,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2SimulateMemoryPressureWhenInactive --disable-features=msEnhancedTrackingPreventionEnabled /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","330.125","115.0.1901.203","115.0.1901.203","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4528","4",,"False","8/15/2023 6:50:56 AM",,"13024",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25672","25672","307621888","307621888","816992","816992","359964672","359964672","404979712","404979712","3493032914944","1224503296","True","Idle","307621888","307621888","15","1",,"System.Diagnostics.ProcessThreadCollection","496","3490812706816","-995704832","False",,,,"269578240","269578240",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:32.8125000","00:05:30.1250000","00:04:57.3125000","msedgewebview2","0","","True",,
"msedgewebview2","1","1234","2341700841472","31182848","37175296","42528","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=olk.exe --webview-exe-version=1.2023.807.100 --user-data-dir=""C:\Users\gmeye\AppData\Local\Microsoft\Olk\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --edge-webview-custom-scheme --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=MojoIpcz,msSingleSignOnOSForPrimaryAccountIsShared,FontAccess,msIntelLockFileExWorkaround,msWebView2SimulateMemoryPressureWhenInactive --remote-debugging-port=2015 --mojo-named-platform-channel-pipe=18400.8860.479378529799389480","System.Diagnostics.Process (olk)","Microsoft Corporation","94.390625","115.0.1901.203","115.0.1901.203","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4116","8",,"False","8/15/2023 6:50:55 AM",,"13448",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","42528","42528","37175296","37175296","1062352","1062352","39280640","39280640","115965952","115965952","2341778563072","1021386752","True","Normal","37175296","37175296","15","1",,"System.Diagnostics.ProcessThreadCollection","1234","2341700841472","943665152","False",,,,"31182848","31182848",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:44.5000000","00:01:34.3906250","00:00:49.8906250","msedgewebview2","0","","True",,
"msedgewebview2","1","322","2306937040896","16904192","12173312","19880","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\115.0.1901.203\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\gmeye\AppData\Local\Microsoft\Olk\EBWebView"" --webview-exe-name=olk.exe --webview-exe-version=1.2023.807.100 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --edge-webview-custom-scheme --mojo-platform-channel-handle=2168 --field-trial-handle=1788,i,4130103168764055147,11378464457657383510,262144 --enable-features=FontAccess,MojoIpcz,msIntelLockFileExWorkaround,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2SimulateMemoryPressureWhenInactive --disable-features=msEnhancedTrackingPreventionEnabled /prefetch:3","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","57.5625","115.0.1901.203","115.0.1901.203","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1940","8",,"False","8/15/2023 6:50:55 AM",,"13472",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19880","19880","12173312","12173312","755880","755880","32321536","32321536","54194176","54194176","2306993795072","596357120","True","Normal","12173312","12173312","15","1",,"System.Diagnostics.ProcessThreadCollection","322","2306937040896","539602944","False",,,,"16904192","16904192",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:29.2031250","00:00:57.5625000","00:00:28.3593750","msedgewebview2","0","","True",,
"MsMpEng","0","1015","2204104679424","234151936","400646144","100600",,,,,"7101.453125",,,,,"Process",,,"8",,"False","8/12/2023 9:13:35 AM",,"4588",".",,,,"100600","100600","400646144","400646144","630208","630208","953597952","953597952","908611584","908611584","2204667248640","1349025792",,,"400646144","400646144",,"0",,"System.Diagnostics.ProcessThreadCollection","1015","2204104679424","786456576","False",,,,"234151936","234151936",,,"00:24:51","01:58:21.4531250","01:33:30.4531250","MsMpEng","0","","True",,
"NisSrv","0","213","2203451023360","10162176","13721600","12328",,,,,"176.984375",,,,,"Process",,,"8",,"False","8/12/2023 9:13:47 AM",,"6092",".",,,,"12328","12328","13721600","13721600","117736","117736","136343552","136343552","73777152","73777152","2204162519040","844296192",,,"13721600","13721600",,"0",,"System.Diagnostics.ProcessThreadCollection","213","2203451023360","132800512","False",,,,"10162176","10162176",,,"00:00:40.6718750","00:02:56.9843750","00:02:16.3125000","NisSrv","0","","True",,
"notepad","1","249","2203476799488","2199552","2916352","13848","C:\WINDOWS\system32\NOTEPAD.EXE","""C:\WINDOWS\system32\NOTEPAD.EXE"" C:\Users\gmeye\Desktop\log.log","System.Diagnostics.Process (explorer)","Microsoft Corporation","0.53125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Notepad","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2728","8",,"False","8/15/2023 4:13:56 PM",,"2624",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13848","13848","2916352","2916352","232840","232840","3588096","3588096","18558976","18558976","2203498295296","180072448","True","Normal","2916352","2916352","15","1",,"System.Diagnostics.ProcessThreadCollection","249","2203476799488","158576640","False",,,,"2199552","2199552",,"System.Diagnostics.ProcessModule (NOTEPAD.EXE)","00:00:00.3906250","00:00:00.5312500","00:00:00.1406250","notepad","10421192","log.log - Notepad","True",,
"notepad","1","266","2203481890816","2375680","3170304","14256","C:\WINDOWS\system32\NOTEPAD.EXE","""C:\WINDOWS\system32\NOTEPAD.EXE"" C:\Users\gmeye\Desktop\Desktop\Netskope\Install Stuff\client stuff",,"Microsoft Corporation","1.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Notepad","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3692","8",,"False","8/15/2023 4:12:57 PM",,"13572",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14256","14256","3170304","3170304","242784","242784","3846144","3846144","18620416","18620416","2203502166016","183943168","True","Normal","3170304","3170304","15","1",,"System.Diagnostics.ProcessThreadCollection","266","2203481890816","163667968","False",,,,"2375680","2375680",,"System.Diagnostics.ProcessModule (NOTEPAD.EXE)","00:00:00.8125000","00:00:01.0156250","00:00:00.2031250","notepad","1510964","client stuff - Notepad","True",,
"olk","1","766","38943715328","17235968","12066816","35432","C:\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2023.807.100_x64__8wekyb3d8bbwe\olk.exe","""C:\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2023.807.100_x64__8wekyb3d8bbwe\olk.exe"" ","System.Diagnostics.Process (sihost)","Microsoft Corporation","22.53125","1.2023.807.100","1.2023.807.100","Microsoft Outlook","Outlook","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4800","8",,"False","8/15/2023 6:50:54 AM",,"18400",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","35432","35432","12066816","12066816","469080","469080","12914688","12914688","55939072","55939072","38971015168","316309504","True","Normal","12066816","12066816","15","1",,"System.Diagnostics.ProcessThreadCollection","766","38943715328","289009664","False",,,,"17235968","17235968",,"System.Diagnostics.ProcessModule (olk.exe)","00:00:13.9062500","00:00:22.5312500","00:00:08.6250000","olk","526098","Mail - Meyer, Greg - Outlook","True",,
"OneDrive","1","807","2203842129920","17485824","34418688","48704","C:\Users\gmeye\AppData\Local\Microsoft\OneDrive\OneDrive.exe"," /updateInstalled /background",,"Microsoft Corporation","5.578125","23.153.0724.0003","23.153.0724.0003","Microsoft OneDrive","Microsoft OneDrive","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4908","8",,"False","8/15/2023 12:11:24 PM",,"8580",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","48704","48704","34418688","34418688","768448","768448","35684352","35684352","98779136","98779136","2203874500608","556277760","True","Normal","34418688","34418688","15","1",,"System.Diagnostics.ProcessThreadCollection","807","2203842129920","523907072","False",,,,"17485824","17485824",,"System.Diagnostics.ProcessModule (OneDrive.exe)","00:00:03.1562500","00:00:05.5781250","00:00:02.4218750","OneDrive","0","","True",,
"PhoneExperienceHost","1","1279","2481329356800","20959232","51810304","91368","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.23062.153.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","""C:\Program Files\WindowsApps\Microsoft.YourPhone_1.23062.153.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe"" -ComServer:Background -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","3","1.23062.153.0","1.23062.153.0","Microsoft Phone Link","Microsoft Your Phone","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3464","8",,"False","8/15/2023 8:08:01 AM",,"18080",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","91368","91368","51810304","51810304","956976","956976","53501952","53501952","143044608","143044608","2481358499840","-1132597248","True","Normal","51810304","51810304","15","1",,"System.Diagnostics.ProcessThreadCollection","1279","2481329356800","-1161740288","False",,,,"20959232","20959232",,"System.Diagnostics.ProcessModule (PhoneExperienceHost.exe)","00:00:00.9062500","00:00:03","00:00:02.0937500","PhoneExperienceHost","0","","True",,
"PresentationFontCache","0","229","4868173824","102400","24911872","27400","C:\WINDOWS\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe","C:\WINDOWS\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe","System.Diagnostics.Process (services)","Microsoft Corporation","0.15625","3.0.6920.9141 built by: WinRelRS6","3.0.6920.9141","PresentationFontCache.exe","Microsoft® .NET Framework","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4404","8",,"False","8/12/2023 9:13:51 AM",,"6388",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","27400","27400","24911872","24911872","239984","239984","27590656","27590656","20529152","20529152","4873875456","578908160","True","Normal","24911872","24911872","15","0",,"System.Diagnostics.ProcessThreadCollection","229","4868173824","573206528","False",,,,"102400","102400",,"System.Diagnostics.ProcessModule (PresentationFontCache.exe)","00:00:00.0937500","00:00:00.1562500","00:00:00.0625000","PresentationFontCache","0","","True",,
"pwsh","1","826","2481088180224","156377088","55668736","123728","C:\Program Files\PowerShell\7\pwsh.exe","""C:\Program Files\PowerShell\7\pwsh.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Import-Module 'c:\Users\gmeye\.vscode\extensions\ms-vscode.powershell-2023.6.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2023.6.0' -AdditionalModules @('PowerShellEditorServices.VSCode') -BundledModulesPath 'c:\Users\gmeye\.vscode\extensions\ms-vscode.powershell-2023.6.0\modules' -EnableConsoleRepl -StartupBanner \""PowerShell Extension v2023.6.0
Copyright (c) Microsoft Corporation.

https://aka.ms/vscode-powershell
Type 'help' to get help.
\"" -LogLevel 'Normal' -LogPath 'c:\Users\gmeye\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\logs\1692140298-806ca671-5478-4b1d-852e-a283e31c981a1692140295366\EditorServices.log' -SessionDetailsPath 'c:\Users\gmeye\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-12236-269738.json' -FeatureFlags @() ""","System.Diagnostics.Process (Code)","Microsoft Corporation","17.765625","7.3.6.500","7.3.6 SHA: ff55fbf157bc965d9349f47e05b2a15a9cdeee4b","pwsh","PowerShell","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3712","8",,"False","8/15/2023 5:58:29 PM",,"2844",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","123728","123728","55668736","55668736","538272","538272","59072512","59072512","157872128","157872128","2481094967296","-1396129792","True","Normal","55668736","55668736","15","1",,"System.Diagnostics.ProcessThreadCollection","826","2481088180224","-1402916864","False",,,,"156377088","156377088",,"System.Diagnostics.ProcessModule (pwsh.exe)","00:00:05.5156250","00:00:17.7812500","00:00:12.2656250","pwsh","0","","True",,
"pwsh","1","827","2481146130432","17113088","157818880","143120","C:\Program Files\PowerShell\7\pwsh.exe","""C:\Program Files\PowerShell\7\pwsh.exe"" -WorkingDirectory ~","System.Diagnostics.Process (explorer)","Microsoft Corporation","33.96875","7.3.6.500","7.3.6 SHA: ff55fbf157bc965d9349f47e05b2a15a9cdeee4b","pwsh","PowerShell","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4024","8",,"False","8/14/2023 3:27:13 PM",,"2848",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","143120","143120","157818880","157818880","623936","623936","165965824","165965824","282259456","282259456","2481192669184","-1298427904","True","Normal","157818880","157818880","15","1",,"System.Diagnostics.ProcessThreadCollection","827","2481146130432","-1344966656","False",,,,"17113088","17113088",,"System.Diagnostics.ProcessModule (pwsh.exe)","00:00:09.1562500","00:00:33.9687500","00:00:24.8125000","pwsh","28117838","PowerShell 7 (x64)","True",,
"pwsh","1","727","2480994131968","102612992","32698368","77696","C:\Program Files\PowerShell\7\pwsh.exe","""C:\Program Files\PowerShell\7\pwsh.exe"" -noexit -command ""try { . \""c:\Users\gmeye\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\browser\media\shellIntegration.ps1\"" } catch {}""","System.Diagnostics.Process (Code)","Microsoft Corporation","4.390625","7.3.6.500","7.3.6 SHA: ff55fbf157bc965d9349f47e05b2a15a9cdeee4b","pwsh","PowerShell","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2964","8",,"False","8/15/2023 5:58:19 PM",,"18236",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","77696","77696","32698368","32698368","461496","461496","36274176","36274176","105590784","105590784","2481008205824","-1482891264","True","Normal","32698368","32698368","15","1",,"System.Diagnostics.ProcessThreadCollection","727","2480994131968","-1496965120","False",,,,"102612992","102612992",,"System.Diagnostics.ProcessModule (pwsh.exe)","00:00:00.8906250","00:00:04.3906250","00:00:03.5000000","pwsh","0","","True",,
"python","1","337","4508053504","1122304","74092544","92880","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-9aa9b027-51ae-4844-94a3-94ff8be6aa5b.json","System.Diagnostics.Process (python)","Python Software Foundation","2.515625","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3828","8",,"False","8/13/2023 2:03:38 PM",,"4108",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","92880","92880","74092544","74092544","236848","236848","74272768","74272768","69246976","69246976","4520243200","225275904","True","Normal","74092544","74092544","15","1",,"System.Diagnostics.ProcessThreadCollection","337","4508053504","213086208","False",,,,"1122304","1122304",,"System.Diagnostics.ProcessModule (python.exe)","00:00:01.0468750","00:00:02.5156250","00:00:01.4687500","python","0","","True",,
"python","1","329","4508053504","1212416","73601024","91472","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-730b2eee-b1ab-4a03-a34e-697affbc925e.json","System.Diagnostics.Process (python)","Python Software Foundation","2.234375","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4784","8",,"False","8/13/2023 8:29:02 AM",,"5684",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","91472","91472","73601024","73601024","236848","236848","73777152","73777152","68767744","68767744","4520243200","225275904","True","Normal","73601024","73601024","15","1",,"System.Diagnostics.ProcessThreadCollection","329","4508053504","213086208","False",,,,"1212416","1212416",,"System.Diagnostics.ProcessModule (python.exe)","00:00:01","00:00:02.2343750","00:00:01.2343750","python","0","","True",,
"python","1","323","4523782144","1064960","92405760","93512","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-0c56a1fd-d44f-454b-8020-d4cd83b5383b.json","System.Diagnostics.Process (python)","Python Software Foundation","5.984375","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3636","8",,"False","8/13/2023 8:01:13 AM",,"6924",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","93512","93512","92405760","92405760","232736","232736","92450816","92450816","86466560","86466560","4527849472","232882176","True","Normal","92405760","92405760","15","1",,"System.Diagnostics.ProcessThreadCollection","323","4523782144","228814848","False",,,,"1064960","1064960",,"System.Diagnostics.ProcessModule (python.exe)","00:00:02.0937500","00:00:05.9843750","00:00:03.8906250","python","0","","True",,
"python","1","331","4508053504","1241088","73859072","92880","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-73e7ec4b-df26-4e06-a562-6d7e11af7272.json","System.Diagnostics.Process (python)","Python Software Foundation","2.078125","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3748","8",,"False","8/13/2023 1:06:09 PM",,"9268",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","92880","92880","73859072","73859072","236848","236848","74039296","74039296","69013504","69013504","4520243200","225275904","True","Normal","73859072","73859072","15","1",,"System.Diagnostics.ProcessThreadCollection","331","4508053504","213086208","False",,,,"1241088","1241088",,"System.Diagnostics.ProcessModule (python.exe)","00:00:00.8906250","00:00:02.0781250","00:00:01.1875000","python","0","","True",,
"python","1","327","4508053504","1208320","73490432","91472","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-3c66c7ab-d474-44a9-b6a9-c64cf7d32126.json","System.Diagnostics.Process (python)","Python Software Foundation","2.390625","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3572","8",,"False","8/13/2023 8:03:31 AM",,"10580",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","91472","91472","73490432","73490432","236832","236832","73674752","73674752","68636672","68636672","4520243200","225275904","True","Normal","73490432","73490432","15","1",,"System.Diagnostics.ProcessThreadCollection","327","4508053504","213086208","False",,,,"1208320","1208320",,"System.Diagnostics.ProcessModule (python.exe)","00:00:00.8906250","00:00:02.3906250","00:00:01.5000000","python","0","","True",,
"python","1","325","4508053504","1236992","73674752","92880","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-39ae5208-3adf-410a-8c55-be699adc8802.json","System.Diagnostics.Process (python)","Python Software Foundation","2.03125","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4904","8",,"False","8/13/2023 8:01:34 AM",,"12964",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","92880","92880","73674752","73674752","232752","232752","73863168","73863168","68771840","68771840","4520243200","225275904","True","Normal","73674752","73674752","15","1",,"System.Diagnostics.ProcessThreadCollection","325","4508053504","213086208","False",,,,"1236992","1236992",,"System.Diagnostics.ProcessModule (python.exe)","00:00:00.8125000","00:00:02.0312500","00:00:01.2187500","python","0","","True",,
"python","1","333","4508053504","1306624","73609216","92880","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-b8c4f5fb-33b3-4975-8286-775c433b69e3.json","System.Diagnostics.Process (python)","Python Software Foundation","2.53125","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3500","8",,"False","8/13/2023 1:55:50 PM",,"13320",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","92880","92880","73609216","73609216","236848","236848","73789440","73789440","68755456","68755456","4520243200","225275904","True","Normal","73609216","73609216","15","1",,"System.Diagnostics.ProcessThreadCollection","333","4508053504","213086208","False",,,,"1306624","1306624",,"System.Diagnostics.ProcessModule (python.exe)","00:00:00.9687500","00:00:02.5312500","00:00:01.5625000","python","0","","True",,
"python","1","335","4508053504","1310720","73646080","92880","C:\Users\gmeye\anaconda3\python.exe","C:/Users/gmeye/anaconda3\python.exe -m ipykernel_launcher -f C:\Users\gmeye\AppData\Roaming\jupyter\runtime\kernel-14d63f4f-a327-4cef-8d95-92973bc37cd2.json","System.Diagnostics.Process (python)","Python Software Foundation","2.171875","3.11.3","3.11.3","Python","Python","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3804","8",,"False","8/13/2023 1:57:58 PM",,"13796",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","92880","92880","73646080","73646080","236848","236848","73822208","73822208","68816896","68816896","4520243200","225275904","True","Normal","73646080","73646080","15","1",,"System.Diagnostics.ProcessThreadCollection","335","4508053504","213086208","False",,,,"1310720","1310720",,"System.Diagnostics.ProcessModule (python.exe)","00:00:01.0312500","00:00:02.1718750","00:00:01.1406250","python","0","","True",,
